ROK,EPC_KOD,EPC_SKUPINA,VS_ID_CREPC,VS_KOD,FAKULTA_CREPC,KATEDRA_CREPC,VS_NAZOV,FAKULTA_NAZOV,OBLAST_VYSKUMU_KOD,OBLAST_VYSKUMU_KOD2,OBLAST_VYSKUMU_KOD3,OBLAST_VYSKUMU_KOD4,OBLAST_VYSKUMU_KOD5,PODIEL,AUTORI_VSETCI,AUTORI_VS,ISBN,ISSN,ISSN2,ISSN3,ISMN,DOI,PRACOVISKO_UVEDENE,VYDAVATEL,ZDROJOVY_DOKUMENT,JAZYK,ROZSAH,ID v CREPC,CCC,SCOPUS,WOS CC,IF,SJR,SNIP,CiteScore,JCR,JCR DISCIPLINA,SCIMAGO,SCIMAGO DISCIPLINA,upraveny kod vs,verejna skola,pocetnost,skupina_07711,skupina 077 12,WOS kvartil,WoS bonus,mnozina,zaklad 07711,zaklad 07712,patenty,vaha_kvartil,PP_07712,PP_07711,techvahacelkova,,,,,,,,
2020,AFC,D,24780,716000000,FSS,UKFFSSUML,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788409179398,23401079,NULL,NULL,NULL,10.21125/inted.2020,neuvedené,IATED,INTED2020 Proceedings,eng,s. 4080-4084,199868,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M6,4,4,0,10,40,40,1,,,,,,,,
2020,AFC,D,24780,716000000,FSS,UKFFSSUML,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788409179398,23401079,NULL,NULL,NULL,10.21125/inted.2020,neuvedené,IATED,INTED2020 Proceedings,eng,s. 4878-4882,205583,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M5,4,4,0,10,40,40,1,,,,,,,,
2020,AFC,D,24780,716000000,FFA,UKFFFAKNS,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,20,NULL,NULL,NULL,33.33300,3,1,9788409179398,23401079,NULL,NULL,NULL,10.21125/inted.2020,uvedené,IATED,INTED2020 Proceedings,eng,s. 5535-5541,180070,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,10,M5,4,4,0,10,20,20,0.5,,,,,,,,
2020,AFC,D,24780,716000000,FSV,UKFFSVKSP,Univerzita Konštantína Filozofa v Nitre,Fakulta sociálnych vied a zdravotníctva,10,20,NULL,NULL,NULL,66.66700,3,2,9788409179398,23401079,NULL,NULL,NULL,10.21125/inted.2020,uvedené,IATED,INTED2020 Proceedings,eng,s. 5535-5541,180070,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,10,M5,4,4,0,10,20,20,0.5,,,,,,,,
2020,AFC,D,24780,716000000,FPV,UKFFPVKCH,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,120,10,NULL,NULL,NULL,100.00000,2,2,9788409179398,23401079,NULL,NULL,NULL,10.21125/inted.2020.2138,uvedené,IATED,INTED2020 Proceedings,eng,s. 7857-7863,186905,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M1,4,4,0,10,40,40,1,,,,,,,,
2020,AFC,D,24780,716000000,FFA,UKFFFAKAA,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,30.00000,1,1,9788409179398,23401079,NULL,NULL,NULL,10.21125/inted.2020.1369,neuvedené,IATED,INTED2020 Proceedings,eng,s. 5010-5016,179823,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,3,D,D,NU,10,M5,4,4,0,10,13.33333333,13.33333333,0.333333333,,,,,,,,
2020,AFC,D,24780,716000000,FFA,UKFFFAKGE,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,40.00000,1,1,9788409179398,23401079,NULL,NULL,NULL,10.21125/inted.2020.1369,neuvedené,IATED,INTED2020 Proceedings,eng,s. 5010-5016,179823,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,3,D,D,NU,10,M5,4,4,0,10,13.33333333,13.33333333,0.333333333,,,,,,,,
2020,AFC,D,24780,716000000,FSS,UKFFSSKCR,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,10,NULL,NULL,NULL,NULL,30.00000,1,1,9788409179398,23401079,NULL,NULL,NULL,10.21125/inted.2020.1369,neuvedené,IATED,INTED2020 Proceedings,eng,s. 5010-5016,179823,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,3,D,D,NU,10,M5,4,4,0,10,13.33333333,13.33333333,0.333333333,,,,,,,,
2019,AFC,D,24780,716000000,FFA,UKFFFAKGE,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,20,NULL,NULL,NULL,100.00000,1,1,9785781018703,NULL,NULL,NULL,NULL,NULL,uvedené,Chakasskij gosudarstvennyj universitet imeni N.F. Katanova,Ot differenciacii nauk - k transdisciplinarnosti,rus,s. 171-174,179626,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2019,AED,D,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,130,NULL,NULL,NULL,50.00000,1,1,NULL,26445247,NULL,NULL,NULL,10.2478/srj-2019-0005,uvedené,De Gruyter,Raptor Journal,eng,s. 45-59,188926,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M2,2,2,0,1,2,2,1,,,,,,,,
2019,ADE,D,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,05678269,24646830,NULL,NULL,NULL,neuvedené,Nakladatelství Karolinum,Acta Universitatis Carolinae : Philologica,slo,"č. 4 (2019), s. 117-129",187802,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,1,1,0,1,1,1,1,,,,,,,,
2019,ADE,D,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,05678269,24646830,NULL,NULL,NULL,uvedené,Nakladatelství Karolinum,Acta Universitatis Carolinae : Philologica,slo,"č. 4 (2019), s. 131-142",217177,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,1,1,0,1,1,1,1,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAKAA,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788087800652,NULL,NULL,NULL,NULL,NULL,uvedené,Verbum,1st Nitra Postgraduate Conference in English Studies: Trends and Perspectives,eng,s. 99-105,191646,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAKAA,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788087800652,NULL,NULL,NULL,NULL,NULL,uvedené,Verbum,1st Nitra Postgraduate Conference in English Studies: Trends and Perspectives,eng,s. 91-98,180475,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAKAA,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788087800652,NULL,NULL,NULL,NULL,NULL,uvedené,Verbum,1st Nitra Postgraduate Conference in English Studies: Trends and Perspectives,eng,s. 34-42,193348,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2019,AEC,D,24780,716000000,FFA,UKFFFAKHI,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,50.00000,1,1,9788072852291,NULL,NULL,NULL,NULL,NULL,uvedené,Ústav pro soudobé dějiny AV ČR; Nakladatelství Lidové noviny,Čecho/slovakismus,slo,s. 182-201,180545,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2020,AFC,D,24780,716000000,PFA,UKFPFAKTT,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,50.00000,1,1,9783030402716,NULL,NULL,NULL,NULL,10.1007/978-3-030-40271-6_5,uvedené,Springer Verlag,The Impact of the 4th Industrial Revolution on Engineering Education,eng,s. 663-670,180552,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2020,AFC,D,24780,716000000,PFA,UKFPFAKTT,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,33.00000,3,1,9783030402716,NULL,NULL,NULL,NULL,10.1007/978-3-030-40271-6_5,uvedené,Springer Verlag,The Impact of the 4th Industrial Revolution on Engineering Education,eng,s. 892-901,180555,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,1,M5,4,4,0,1,2,2,0.5,,,,,,,,
2020,AFC,D,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,10,NULL,NULL,NULL,NULL,33.00000,3,1,9783030402716,NULL,NULL,NULL,NULL,10.1007/978-3-030-40271-6_5,uvedené,Springer Verlag,The Impact of the 4th Industrial Revolution on Engineering Education,eng,s. 892-901,180555,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,1,M5,4,4,0,1,2,2,0.5,,,,,,,,
2020,AEC,D,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,1,1,9782490601035,NULL,NULL,NULL,NULL,NULL,neuvedené,Center Archaeological European De Bibracte,Programme quadriennal de recherche 2017-2020 sur le Mont Beuvray,fre,s. 151-154,180826,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2020,AEC,D,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,1,1,9782490601004,NULL,NULL,NULL,NULL,NULL,neuvedené,Center Archaeological European De Bibracte,Programme quadriennal de recherche 2017-2020 sur le Mont Beuvray. Rapport intermédiaire 2018 Synthèse,fre,s. 125-127,180829,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2019,ABC,A1,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,50.00000,1,1,9788086023007,18041345,NULL,NULL,NULL,NULL,neuvedené,Akademie věd České republiky,Das Suburbium Des Burgwalls Von Mikulčice,ger,s. 389-436,180831,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A1,A1,NU,1,M6,0.1,0.1,0,1,0.1,0.1,1,,,,,,,,
2020,AFC,D,24780,716000000,FPV,UKFFPVUMI,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,60,NULL,NULL,NULL,NULL,100.00000,2,2,9781605956640,24750042,NULL,NULL,NULL,10.12783/dtssehs/icesd2020/34123,neuvedené,DEStech Publications,ICESD 2020,eng,s. 511-516,180842,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2020,AEC,D,24780,716000000,FSV,UKFFSVURS,Univerzita Konštantína Filozofa v Nitre,Fakulta sociálnych vied a zdravotníctva,60,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,23211091,NULL,NULL,NULL,10.24297/jssr.v15i.8679,neuvedené,Khalsa Publications,Journal of Social Science  Research,eng,s. 110-114,180941,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2020,AFC,D,24780,716000000,FFA,UKFFFAKRU,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,20,NULL,NULL,NULL,100.00000,1,1,9789855417980,NULL,NULL,NULL,NULL,NULL,uvedené,Belorusskij gosudarstvennyj pedagogičeskij universitet imeni Maxima Tanka,Prepodavanije inostrannych jazykov v polikuľturnom mire,rus,s. 22-30,181828,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2019,AFC,D,24780,716000000,PFA,UKFPFAKLI,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788075103987,NULL,NULL,NULL,NULL,NULL,uvedené,Slezská univerzita v Opavě,Silesian Studies in English 2018,eng,s. 167-175,181836,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M6,4,4,0,10,40,40,1,,,,,,,,
2019,AEC,D,24780,716000000,PFA,UKFPFAKTT,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788378424116,24503967,NULL,NULL,NULL,NULL,neuvedené,Oficyna Wydawnicza Uniwersytetu Zielonogórskiego,ICT in educational design,eng,s. 87-94,181744,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2019,AFA,D,24780,716000000,FPV,UKFFPVUMI,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,60,NULL,NULL,NULL,NULL,50.00000,1,1,9789941822117,NULL,NULL,NULL,NULL,NULL,neuvedené,International Black Sea University,Silk Road 2019,eng,s. 46-50,182399,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2019,AFA,D,24780,716000000,FSS,UKFFSSUSJ,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,80,NULL,NULL,NULL,NULL,100.00000,1,1,9789941822117,NULL,NULL,NULL,NULL,NULL,neuvedené,International Black Sea University,Silk Road 2019,eng,s. 72-81,188240,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2019,AFA,D,24780,716000000,FPV,UKFFPVUMI,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,60,NULL,NULL,NULL,NULL,100.00000,1,1,9789941822117,NULL,NULL,NULL,NULL,NULL,neuvedené,International Black Sea University,Silk Road 2019,eng,s. 51-55,182397,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2019,AFA,D,24780,716000000,FPV,UKFFPVUMI,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,60,NULL,NULL,NULL,NULL,100.00000,2,2,9789941822117,NULL,NULL,NULL,NULL,NULL,neuvedené,International Black Sea University,Silk Road 2019,eng,s. 32-36,182401,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2019,GHG,O,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Rádio a televízia Slovenska,https://www.rtvs.sk/,slo,"(2019), s. 1-3",182413,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2019,GHG,O,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Rádio a televízia Slovenska,https://www.rtvs.sk/,slo,"(2019), s. 1-3",182416,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2019,GHG,O,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Rádio a televízia Slovenska,https://www.rtvs.sk/,slo,"(2019), s. 1-3",182409,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2020,GHG,O,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Rádio a televízia Slovenska,https://www.rtvs.sk/,slo,"(2020), s. 1-3",182421,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2019,GHG,O,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Rádio a televízia Slovenska,https://www.rtvs.sk/,slo,"(2019), s. 1-3",182407,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2019,GHG,O,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Rádio a televízia Slovenska,https://www.rtvs.sk/,slo,"(2019), s. 1-3",182410,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2020,GHG,O,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Rádio a televízia Slovenska,https://www.rtvs.sk/,slo,"(2020), s. 1-3",182420,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2019,GHG,O,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Rádio a televízia Slovenska,https://www.rtvs.sk/,slo,"(2019), s. 1-3",182423,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2019,GHG,O,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Rádio a televízia Slovenska,https://www.rtvs.sk/,slo,"(2019), s. 1-3",182412,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAKGE,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,50.00000,1,1,9788022547109,NULL,NULL,NULL,NULL,NULL,neuvedené,Vydavateľstvo EKONÓM,Cudzie jazyky v premenách času,slo,s. 344-355,182538,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,1,M6,2,2,0,1,1,1,0.5,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAKRO,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,50.00000,1,1,9788022547109,NULL,NULL,NULL,NULL,NULL,uvedené,Vydavateľstvo EKONÓM,Cudzie jazyky v premenách času,slo,s. 344-355,182538,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,1,M6,2,2,0,1,1,1,0.5,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAKGE,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,2,2,9788022547109,NULL,NULL,NULL,NULL,NULL,neuvedené,Vydavateľstvo EKONÓM,Cudzie jazyky v premenách času,ger,s. 356-366,182431,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAKKU,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788022547109,NULL,NULL,NULL,NULL,NULL,neuvedené,Vydavateľstvo EKONÓM,Cudzie jazyky v premenách času,spa,s. 60-69,182535,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,GII,O,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,20,NULL,NULL,NULL,100.00000,1,1,NULL,21572151,NULL,NULL,NULL,NULL,uvedené,"The Brooklyn Rail, Inc.",The Brooklyn rail,eng,"Roč. 21, č. 3 (2020), s. 2-3",182643,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M5,0,0,0,1,0,0,1,,,,,,,,
2019,AFC,D,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788073087579,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Karlova v Praze,Varia 24,slo,s. 57-73,183155,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2019,AFC,D,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788073087579,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Karlova v Praze,Varia 24,slo,s. 203-207,183225,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2019,AFC,D,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788073087579,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Karlova v Praze,Varia 24,slo,s. 7-18,183153,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2019,AFC,D,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788073087579,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Karlova v Praze,Varia 24,slo,s. 247-267,183156,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2019,AFC,D,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788073087579,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Karlova v Praze,Varia 24,slo,s. 627-645,183159,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2019,AFC,D,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788073087579,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Karlova v Praze,Varia 24,slo,s. 383-396,183157,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2019,EDI,O,24780,716000000,FSS,UKFFSSUML,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,05419298,15887162,NULL,NULL,10.30790/mnyj/2019/17,neuvedené,Debreceni Egyetem,Magyar Nyelvjárások,hun,"Roč. 57, č. 1 (2019), s. 217-220",183220,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2019,ADE,D,24780,716000000,FFA,UKFFFAKAA,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,50.00000,1,1,NULL,22852115,25592025,NULL,NULL,NULL,uvedené,Universitatea Hyperion,HyperCultura,eng,"Roč. 8, č. 1 (2019), s. 1-10",183451,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,1,M6,1,1,0,1,0.5,0.5,0.5,,,,,,,,
2019,ADE,D,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,50.00000,1,1,NULL,22852115,25592025,NULL,NULL,NULL,neuvedené,Universitatea Hyperion,HyperCultura,eng,"Roč. 8, č. 1 (2019), s. 1-10",183451,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,1,M6,1,1,0,1,0.5,0.5,0.5,,,,,,,,
